order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating
ORD100744,7/21/2019,Reebok,Model-518,Lifestyle,Women,9,Black,86,30,60.2,2,120.4,Card,Retail Store,UAE,High,4.5
ORD100745,4/17/2020,ASICS,Model-466,Training,Women,9,Grey,186,0,186,4,744,Wallet,Retail Store,UAE,Medium,3.9
ORD100746,11/27/2023,Adidas,Model-347,Running,Unisex,9,Black,132,10,118.8,2,237.6,Card,Online,Pakistan,Medium,4.2
ORD100747,11/13/2024,New Balance,Model-311,Gym,Women,10,Black,180,0,180,2,360,Cash,Retail Store,India,High,3.2
ORD100748,4/29/2023,Adidas,Model-210,Lifestyle,Men,9,Black,172,20,137.6,3,412.8,Card,Retail Store,USA,High,3
ORD100749,9/30/2022,Adidas,Model-465,Running,Men,10,Grey,122,0,122,1,122,Bank Transfer,Online,Pakistan,High,3.2
ORD100750,6/8/2025,ASICS,Model-929,Basketball,Unisex,7,Grey,93,10,83.7,1,83.7,Card,Online,USA,Medium,4.2
ORD100751,9/16/2020,New Balance,Model-403,Training,Women,7,Black,75,5,71.25,2,142.5,Cash,Retail Store,India,Low,4.8
ORD100752,6/17/2020,Nike,Model-542,Running,Women,10,Black,186,10,167.4,4,669.6,Cash,Retail Store,Pakistan,High,4.6
ORD100753,2/8/2024,New Balance,Model-932,Basketball,Unisex,8,Grey,190,5,180.5,2,361,Cash,Online,USA,High,4
ORD100754,3/5/2019,Reebok,Model-718,Lifestyle,Women,6,Grey,132,20,105.6,2,211.2,Wallet,Online,Pakistan,High,3.7
ORD100755,8/31/2023,New Balance,Model-648,Training,Women,6,Blue,87,0,87,2,174,Wallet,Retail Store,USA,High,3.1
ORD100756,12/21/2022,Puma,Model-669,Gym,Men,8,White,144,5,136.8,1,136.8,Card,Online,UAE,Medium,4.3
ORD100757,4/14/2020,New Balance,Model-648,Basketball,Women,9,White,173,15,147.05,3,441.15,Bank Transfer,Retail Store,Pakistan,Medium,3.8
ORD100758,2/21/2022,New Balance,Model-238,Gym,Men,7,Black,122,30,85.4,4,341.6,Bank Transfer,Retail Store,USA,Medium,3
ORD100759,7/6/2023,Adidas,Model-234,Basketball,Men,10,Black,63,30,44.1,4,176.4,Card,Retail Store,UAE,Medium,3.9
ORD100760,7/22/2025,ASICS,Model-306,Basketball,Men,6,Grey,147,15,124.95,4,499.8,Card,Retail Store,India,Low,4.5
ORD100761,9/21/2026,ASICS,Model-137,Gym,Unisex,10,Red,180,0,180,2,360,Card,Retail Store,Germany,High,3.3
ORD100762,1/8/2025,Puma,Model-959,Training,Women,10,Red,192,0,192,2,384,Bank Transfer,Retail Store,India,Medium,4.5
ORD100763,10/1/2023,New Balance,Model-902,Running,Men,9,Grey,168,15,142.8,3,428.4,Card,Retail Store,Germany,Medium,3.6
ORD100764,11/18/2018,Nike,Model-411,Running,Unisex,7,Black,199,15,169.15,3,507.45,Card,Retail Store,UK,High,4.1
ORD100765,8/3/2024,Puma,Model-989,Lifestyle,Women,9,Blue,80,20,64,3,192,Wallet,Online,USA,Low,4.7
ORD100766,7/19/2024,ASICS,Model-666,Training,Men,10,White,114,30,79.8,4,319.2,Wallet,Retail Store,USA,Medium,3.7
ORD100767,9/26/2023,Reebok,Model-947,Running,Men,6,Blue,165,5,156.75,3,470.25,Wallet,Online,Pakistan,High,3.6
ORD100768,1/7/2023,Nike,Model-208,Lifestyle,Women,8,Blue,120,0,120,2,240,Card,Retail Store,UK,Low,3.7
ORD100769,1/4/2019,ASICS,Model-186,Training,Women,6,Blue,177,20,141.6,2,283.2,Bank Transfer,Retail Store,UAE,High,3.7
ORD100770,7/22/2022,Nike,Model-825,Running,Men,6,Red,217,0,217,3,651,Wallet,Online,India,Medium,3.3
ORD100771,6/14/2021,Puma,Model-657,Basketball,Women,9,Grey,146,20,116.8,4,467.2,Card,Online,India,High,3.5
ORD100772,8/16/2022,Puma,Model-346,Training,Men,10,White,210,20,168,1,168,Bank Transfer,Retail Store,India,High,4.4
ORD100773,4/18/2019,New Balance,Model-705,Lifestyle,Unisex,11,White,193,15,164.05,2,328.1,Bank Transfer,Online,USA,High,4.1
ORD100774,9/28/2019,Reebok,Model-334,Lifestyle,Unisex,7,Black,217,0,217,2,434,Cash,Retail Store,UK,High,4.8
ORD100775,12/24/2026,Puma,Model-214,Training,Unisex,9,Black,181,5,171.95,3,515.85,Cash,Online,Pakistan,High,3.2
ORD100776,11/16/2019,Puma,Model-778,Running,Women,11,Red,87,10,78.3,2,156.6,Wallet,Retail Store,Germany,Medium,3.5
ORD100777,11/4/2026,New Balance,Model-763,Running,Women,8,Blue,177,30,123.9,4,495.6,Wallet,Online,Germany,Low,4.1
ORD100778,2/20/2022,ASICS,Model-118,Running,Men,8,Red,92,30,64.4,1,64.4,Wallet,Online,USA,Medium,4.4
ORD100779,10/19/2020,Reebok,Model-598,Training,Unisex,10,Grey,216,5,205.2,2,410.4,Cash,Online,USA,Medium,4.7
ORD100780,5/27/2024,Adidas,Model-532,Gym,Women,10,White,152,20,121.6,4,486.4,Cash,Retail Store,Pakistan,High,3.2
ORD100781,11/22/2023,ASICS,Model-170,Lifestyle,Men,10,Blue,216,5,205.2,1,205.2,Bank Transfer,Retail Store,UAE,Medium,3.8
ORD100782,11/24/2019,ASICS,Model-413,Training,Women,6,Blue,108,10,97.2,3,291.6,Bank Transfer,Retail Store,Pakistan,Low,4.9
ORD100783,7/4/2026,Puma,Model-636,Basketball,Women,8,White,121,0,121,3,363,Card,Retail Store,USA,High,3.9
ORD100784,9/22/2022,Adidas,Model-515,Training,Women,7,Grey,88,20,70.4,3,211.2,Cash,Online,India,Low,3.5
ORD100785,12/6/2022,Reebok,Model-172,Training,Men,6,Blue,84,30,58.8,4,235.2,Cash,Retail Store,UK,Medium,3.9
ORD100786,10/21/2022,Nike,Model-463,Lifestyle,Men,8,Red,145,0,145,3,435,Cash,Retail Store,India,Low,3.6
ORD100787,12/13/2023,ASICS,Model-528,Basketball,Women,8,Blue,216,10,194.4,3,583.2,Cash,Online,India,High,3
ORD100788,7/28/2019,New Balance,Model-757,Running,Men,8,Black,89,0,89,4,356,Wallet,Online,USA,Low,3.6
ORD100789,10/21/2021,Adidas,Model-815,Basketball,Unisex,6,Blue,195,30,136.5,2,273,Cash,Online,Pakistan,Low,4.5
ORD100790,2/3/2023,Puma,Model-924,Gym,Men,6,Black,138,15,117.3,4,469.2,Wallet,Online,Pakistan,Medium,3.1
ORD100791,1/15/2018,Adidas,Model-434,Lifestyle,Women,9,Blue,125,20,100,1,100,Bank Transfer,Retail Store,India,Low,5
ORD100792,10/6/2023,ASICS,Model-422,Basketball,Unisex,8,Red,182,5,172.9,1,172.9,Wallet,Retail Store,UK,Medium,3.1
ORD100793,2/18/2021,Reebok,Model-673,Gym,Women,9,Grey,123,10,110.7,3,332.1,Bank Transfer,Online,UAE,Medium,3.9
ORD100794,7/21/2021,New Balance,Model-578,Running,Men,8,Blue,175,10,157.5,2,315,Card,Retail Store,India,Low,4.9
ORD100795,4/9/2024,New Balance,Model-161,Training,Unisex,6,Blue,217,10,195.3,2,390.6,Cash,Retail Store,India,Low,3.7
ORD100796,9/8/2026,Puma,Model-416,Gym,Men,6,White,218,15,185.3,2,370.6,Card,Online,India,Low,4.2
ORD100797,11/14/2019,New Balance,Model-528,Training,Men,11,Black,117,20,93.6,4,374.4,Wallet,Online,UK,Low,4.6
ORD100798,4/11/2020,New Balance,Model-454,Basketball,Unisex,10,Black,117,15,99.45,1,99.45,Cash,Online,USA,High,3.4
ORD100799,5/13/2022,New Balance,Model-682,Training,Unisex,9,Red,103,20,82.4,3,247.2,Bank Transfer,Online,UAE,Low,3.4
ORD100800,11/22/2021,Reebok,Model-500,Gym,Women,8,White,193,20,154.4,2,308.8,Bank Transfer,Online,India,Medium,3.9
ORD100801,11/13/2026,Reebok,Model-584,Training,Men,10,White,149,15,126.65,2,253.3,Card,Online,India,Low,4.3
ORD100802,1/10/2018,Reebok,Model-368,Lifestyle,Women,8,Blue,135,5,128.25,1,128.25,Card,Retail Store,USA,Medium,3.5
ORD100803,1/7/2025,Adidas,Model-139,Training,Women,10,Red,67,10,60.3,1,60.3,Cash,Retail Store,Germany,Medium,3.4
ORD100804,12/28/2019,New Balance,Model-749,Basketball,Women,9,Black,153,30,107.1,4,428.4,Cash,Retail Store,UAE,Low,4.5
ORD100805,7/29/2026,ASICS,Model-613,Basketball,Women,7,Blue,139,0,139,2,278,Wallet,Retail Store,India,Low,3.8
ORD100806,12/19/2023,ASICS,Model-835,Lifestyle,Men,6,Blue,149,5,141.55,2,283.1,Wallet,Online,USA,High,3.5
ORD100807,7/8/2019,Nike,Model-294,Basketball,Men,11,Black,97,0,97,3,291,Cash,Online,UK,Medium,4.5
ORD100808,10/31/2022,Adidas,Model-784,Gym,Women,9,White,120,0,120,2,240,Wallet,Online,USA,Low,3.9
ORD100809,6/16/2026,Nike,Model-967,Basketball,Men,11,Black,169,20,135.2,3,405.6,Cash,Online,UAE,Medium,3.1
ORD100810,8/9/2025,ASICS,Model-439,Basketball,Women,7,Black,191,30,133.7,4,534.8,Bank Transfer,Online,USA,Low,4.4
ORD100811,4/27/2021,Reebok,Model-674,Training,Unisex,11,Grey,87,0,87,1,87,Wallet,Online,Pakistan,Low,3.1
ORD100812,2/28/2022,Puma,Model-616,Gym,Women,9,Blue,208,10,187.2,3,561.6,Cash,Online,UAE,Low,3.1
ORD100813,11/21/2024,New Balance,Model-465,Training,Women,8,White,193,0,193,4,772,Card,Retail Store,UK,High,4
ORD100814,6/5/2026,New Balance,Model-357,Lifestyle,Women,8,Red,216,20,172.8,2,345.6,Bank Transfer,Online,Germany,Medium,4.6
ORD100815,1/28/2018,Adidas,Model-126,Basketball,Women,9,Blue,184,30,128.8,4,515.2,Card,Online,UK,Medium,4.8
ORD100816,8/23/2025,Nike,Model-672,Lifestyle,Men,7,Blue,90,10,81,4,324,Wallet,Online,UAE,High,3
ORD100817,12/13/2024,Reebok,Model-754,Running,Women,10,Black,150,10,135,3,405,Bank Transfer,Retail Store,Germany,Low,3.6
ORD100818,5/3/2019,New Balance,Model-798,Training,Men,10,Red,94,15,79.9,3,239.7,Card,Retail Store,Pakistan,High,4.6
ORD100819,4/2/2026,Puma,Model-600,Basketball,Men,8,Grey,217,15,184.45,4,737.8,Cash,Retail Store,Germany,Low,3
ORD100820,1/31/2022,Reebok,Model-213,Basketball,Unisex,6,Red,218,30,152.6,4,610.4,Bank Transfer,Online,UK,Low,4.5
ORD100821,9/12/2025,Reebok,Model-454,Running,Men,8,Grey,219,10,197.1,2,394.2,Wallet,Online,Germany,High,4.2
ORD100822,10/13/2018,ASICS,Model-438,Basketball,Women,6,Red,144,20,115.2,2,230.4,Wallet,Retail Store,Pakistan,Low,3.1
ORD100823,10/28/2020,ASICS,Model-549,Running,Women,7,Black,88,10,79.2,3,237.6,Cash,Online,Pakistan,High,3.3
ORD100824,5/31/2025,New Balance,Model-310,Gym,Women,8,Red,212,15,180.2,4,720.8,Cash,Retail Store,UK,High,4.9
ORD100825,9/19/2026,New Balance,Model-414,Gym,Unisex,10,White,87,20,69.6,3,208.8,Card,Online,Pakistan,Low,5
ORD100826,5/6/2022,Puma,Model-857,Lifestyle,Women,6,Black,71,5,67.45,4,269.8,Cash,Retail Store,UAE,Medium,3.9
ORD100827,2/15/2019,New Balance,Model-387,Basketball,Men,8,Black,212,30,148.4,3,445.2,Wallet,Retail Store,Pakistan,Medium,4.7
ORD100828,5/15/2020,Puma,Model-987,Running,Women,8,Grey,214,30,149.8,2,299.6,Card,Online,USA,High,3.3
ORD100829,2/6/2021,Reebok,Model-610,Running,Women,6,Red,192,0,192,3,576,Bank Transfer,Retail Store,India,Low,4.3
ORD100830,9/12/2021,Adidas,Model-163,Gym,Unisex,9,Red,209,10,188.1,1,188.1,Cash,Retail Store,UK,High,3.8
ORD100831,4/14/2022,Nike,Model-825,Running,Men,7,Black,163,15,138.55,2,277.1,Wallet,Retail Store,UK,Low,4.3
ORD100832,3/1/2023,Reebok,Model-533,Lifestyle,Unisex,9,Grey,152,30,106.4,2,212.8,Bank Transfer,Retail Store,USA,Low,4.4
ORD100833,5/5/2019,Reebok,Model-306,Gym,Unisex,9,Black,178,10,160.2,3,480.6,Card,Retail Store,India,Low,3.9
ORD100834,10/11/2026,Nike,Model-742,Running,Men,9,Black,79,30,55.3,2,110.6,Cash,Retail Store,USA,High,4
ORD100835,5/12/2021,Reebok,Model-933,Lifestyle,Unisex,10,White,153,20,122.4,1,122.4,Cash,Online,Germany,Medium,4.7
ORD100836,11/3/2026,ASICS,Model-637,Running,Women,8,Blue,125,15,106.25,2,212.5,Card,Online,UAE,Low,4.2
ORD100837,6/9/2023,Puma,Model-107,Basketball,Unisex,10,White,102,30,71.4,4,285.6,Wallet,Online,Pakistan,High,3.8
ORD100838,3/14/2019,Nike,Model-439,Running,Unisex,9,Red,217,0,217,4,868,Wallet,Retail Store,Germany,Medium,3.5
ORD100839,12/21/2022,Puma,Model-144,Gym,Unisex,8,Red,121,10,108.9,3,326.7,Wallet,Online,Germany,Medium,4.8
ORD100840,6/2/2025,Reebok,Model-187,Gym,Unisex,6,Blue,214,20,171.2,3,513.6,Wallet,Retail Store,UK,High,5
ORD100841,5/19/2019,ASICS,Model-850,Running,Women,6,Black,96,5,91.2,1,91.2,Card,Online,UAE,Medium,3.9
ORD100842,6/22/2025,ASICS,Model-465,Basketball,Men,9,Red,154,20,123.2,2,246.4,Cash,Retail Store,USA,Medium,3.7
ORD100843,1/10/2020,Adidas,Model-884,Basketball,Unisex,7,Blue,112,15,95.2,1,95.2,Bank Transfer,Retail Store,India,Low,4.9
ORD100844,2/6/2024,New Balance,Model-197,Lifestyle,Men,7,Black,206,30,144.2,3,432.6,Card,Retail Store,India,High,3.8
ORD100845,8/13/2018,Puma,Model-375,Basketball,Men,7,Blue,117,5,111.15,3,333.45,Card,Retail Store,USA,Medium,3.5
ORD100846,4/26/2020,New Balance,Model-584,Running,Unisex,9,Red,197,15,167.45,3,502.35,Wallet,Retail Store,USA,High,4.9
ORD100847,10/17/2023,ASICS,Model-683,Training,Women,9,Red,185,0,185,4,740,Cash,Online,UK,High,3.6
ORD100848,3/23/2026,New Balance,Model-291,Gym,Men,10,Blue,163,10,146.7,2,293.4,Card,Online,India,Medium,3.5
ORD100849,8/3/2026,ASICS,Model-639,Training,Women,6,Blue,119,5,113.05,3,339.15,Cash,Online,Germany,High,3.7
ORD100850,7/31/2020,New Balance,Model-893,Lifestyle,Men,11,Red,72,15,61.2,1,61.2,Card,Online,UAE,Low,4.8
ORD100851,3/12/2020,New Balance,Model-955,Gym,Men,11,Red,141,30,98.7,3,296.1,Bank Transfer,Online,UAE,High,4
ORD100852,7/23/2024,Adidas,Model-401,Basketball,Unisex,11,Black,178,10,160.2,4,640.8,Bank Transfer,Retail Store,India,High,3.3
ORD100853,1/19/2024,New Balance,Model-454,Running,Men,9,Grey,69,30,48.3,4,193.2,Card,Retail Store,UK,High,3.5
ORD100854,12/18/2022,Adidas,Model-346,Gym,Unisex,7,Black,146,0,146,1,146,Card,Online,UK,High,4.6
ORD100855,1/6/2019,Nike,Model-325,Running,Unisex,6,Red,165,20,132,4,528,Card,Retail Store,USA,Medium,3.4
ORD100856,9/24/2025,Adidas,Model-498,Gym,Men,7,Grey,148,5,140.6,3,421.8,Bank Transfer,Retail Store,UAE,Medium,3.6
ORD100857,6/8/2022,Reebok,Model-131,Running,Men,6,Black,122,20,97.6,1,97.6,Wallet,Retail Store,Germany,High,4.9
ORD100858,11/23/2023,Puma,Model-300,Basketball,Women,9,Red,141,20,112.8,4,451.2,Cash,Online,UK,High,4
ORD100859,12/6/2022,ASICS,Model-147,Basketball,Women,7,Black,130,0,130,3,390,Wallet,Online,UK,Medium,3.2
ORD100860,4/18/2021,Puma,Model-444,Training,Unisex,11,Red,98,15,83.3,3,249.9,Bank Transfer,Retail Store,Pakistan,Low,4.8
ORD100861,8/14/2026,Nike,Model-328,Training,Unisex,11,Blue,168,0,168,1,168,Cash,Online,Germany,Low,4.1
ORD100862,5/20/2026,Adidas,Model-409,Running,Unisex,9,Black,149,30,104.3,3,312.9,Card,Retail Store,Pakistan,High,4.9
ORD100863,9/10/2018,Puma,Model-771,Training,Men,8,White,131,0,131,1,131,Bank Transfer,Retail Store,Germany,Low,3.3
ORD100864,1/16/2023,Nike,Model-833,Lifestyle,Men,8,Red,179,15,152.15,1,152.15,Wallet,Retail Store,UK,Low,3.4
ORD100865,10/29/2026,Nike,Model-811,Basketball,Men,11,Grey,209,20,167.2,2,334.4,Card,Online,UAE,Medium,3.3
ORD100866,9/14/2024,Nike,Model-486,Running,Women,8,White,91,10,81.9,2,163.8,Wallet,Retail Store,Germany,High,3.7
ORD100867,6/17/2020,Nike,Model-936,Basketball,Unisex,11,Red,118,20,94.4,3,283.2,Cash,Online,UAE,Medium,5
ORD100868,7/15/2024,ASICS,Model-865,Training,Unisex,10,Blue,186,0,186,3,558,Wallet,Retail Store,UAE,Medium,4.7
ORD100869,12/13/2019,Reebok,Model-624,Gym,Unisex,10,Red,186,30,130.2,4,520.8,Wallet,Retail Store,India,High,4.7
ORD100870,11/2/2020,New Balance,Model-599,Gym,Unisex,10,White,173,0,173,4,692,Wallet,Online,UK,Medium,3.5
ORD100871,4/12/2022,New Balance,Model-157,Running,Unisex,7,Red,188,20,150.4,1,150.4,Cash,Online,India,Low,4.9
ORD100872,5/30/2019,Reebok,Model-875,Lifestyle,Men,8,Red,82,30,57.4,4,229.6,Cash,Online,USA,Medium,3.5
ORD100873,9/1/2018,Reebok,Model-255,Lifestyle,Unisex,6,Red,72,20,57.6,1,57.6,Cash,Online,USA,Medium,4.4
ORD100874,6/23/2025,Nike,Model-821,Training,Unisex,6,Red,178,5,169.1,2,338.2,Bank Transfer,Online,Pakistan,High,4.4
ORD100875,10/11/2024,New Balance,Model-337,Lifestyle,Women,11,Black,72,5,68.4,1,68.4,Cash,Online,Germany,Medium,4
ORD100876,3/14/2020,Reebok,Model-666,Running,Unisex,6,White,153,20,122.4,4,489.6,Cash,Retail Store,UK,Medium,4
ORD100877,7/29/2024,Nike,Model-813,Running,Men,9,Black,175,0,175,4,700,Card,Online,UK,Medium,4
ORD100878,3/23/2020,Nike,Model-516,Lifestyle,Women,6,White,187,15,158.95,2,317.9,Wallet,Online,UK,High,3.9
ORD100879,3/31/2018,ASICS,Model-838,Training,Men,8,Red,170,0,170,4,680,Cash,Retail Store,USA,Medium,3.9
ORD100880,12/10/2018,Nike,Model-336,Basketball,Unisex,11,Blue,68,15,57.8,1,57.8,Bank Transfer,Online,India,Low,4.8
ORD100881,4/8/2020,New Balance,Model-367,Lifestyle,Unisex,6,White,195,10,175.5,2,351,Bank Transfer,Retail Store,USA,Medium,4.2
ORD100882,2/23/2026,Adidas,Model-238,Running,Women,8,Black,101,30,70.7,3,212.1,Wallet,Retail Store,India,High,4.3
ORD100883,1/17/2026,Adidas,Model-824,Basketball,Women,10,Grey,219,5,208.05,1,208.05,Bank Transfer,Retail Store,USA,High,4.7
ORD100884,10/31/2022,New Balance,Model-713,Gym,Unisex,10,Black,115,30,80.5,2,161,Bank Transfer,Retail Store,Pakistan,Medium,4.5
ORD100885,6/8/2018,ASICS,Model-326,Lifestyle,Men,8,White,113,0,113,1,113,Cash,Retail Store,Germany,High,3.7
ORD100886,2/27/2024,ASICS,Model-549,Gym,Women,8,Grey,108,20,86.4,3,259.2,Cash,Retail Store,USA,High,4.3
ORD100887,6/17/2021,Reebok,Model-283,Gym,Unisex,11,Red,76,30,53.2,3,159.6,Card,Retail Store,Pakistan,Medium,3.6
ORD100888,12/13/2026,Reebok,Model-343,Training,Women,9,Grey,97,20,77.6,3,232.8,Bank Transfer,Retail Store,Germany,Low,3.7
ORD100889,5/6/2020,Puma,Model-368,Gym,Men,9,White,102,15,86.7,2,173.4,Bank Transfer,Retail Store,USA,Low,4.4
ORD100890,8/28/2025,Adidas,Model-799,Lifestyle,Women,11,White,164,15,139.4,3,418.2,Wallet,Online,USA,Low,4.6
ORD100891,5/13/2018,Adidas,Model-795,Lifestyle,Unisex,8,Black,158,30,110.6,4,442.4,Bank Transfer,Online,USA,Medium,4.7
ORD100892,7/23/2020,Reebok,Model-559,Basketball,Unisex,7,Grey,107,0,107,3,321,Wallet,Online,Pakistan,Low,4.9
ORD100893,8/20/2018,Puma,Model-283,Lifestyle,Women,9,Black,214,0,214,3,642,Wallet,Online,UK,High,3.5
ORD100894,6/1/2026,Nike,Model-636,Training,Men,7,Grey,178,30,124.6,1,124.6,Card,Online,UAE,Low,3.4
ORD100895,5/5/2025,Puma,Model-172,Basketball,Men,7,Black,211,30,147.7,2,295.4,Cash,Online,Germany,High,4.3
ORD100896,12/20/2023,Adidas,Model-934,Lifestyle,Men,10,Black,163,5,154.85,3,464.55,Bank Transfer,Retail Store,India,Medium,3.2
ORD100897,10/19/2022,Puma,Model-262,Training,Women,9,Grey,86,0,86,3,258,Card,Retail Store,Pakistan,High,4.7
ORD100898,3/2/2024,ASICS,Model-261,Training,Men,7,Blue,103,5,97.85,3,293.55,Cash,Retail Store,India,High,4.8
ORD100899,7/26/2022,New Balance,Model-700,Basketball,Men,7,White,191,0,191,2,382,Wallet,Retail Store,UAE,High,3.4
ORD100900,11/1/2025,ASICS,Model-951,Gym,Women,6,Grey,181,20,144.8,1,144.8,Card,Retail Store,UAE,High,4.6
ORD100901,8/19/2023,Adidas,Model-242,Basketball,Men,7,Red,175,30,122.5,1,122.5,Bank Transfer,Online,Pakistan,High,3.6
ORD100902,9/2/2023,ASICS,Model-988,Training,Women,7,Grey,105,0,105,1,105,Bank Transfer,Online,UAE,Medium,4.1
ORD100903,11/14/2020,ASICS,Model-463,Lifestyle,Women,9,Grey,172,10,154.8,4,619.2,Cash,Retail Store,Pakistan,High,4.2
ORD100904,1/31/2024,ASICS,Model-825,Lifestyle,Women,8,Blue,208,15,176.8,3,530.4,Card,Online,Pakistan,Medium,3.8
ORD100905,12/21/2023,ASICS,Model-811,Training,Unisex,8,Black,197,0,197,4,788,Bank Transfer,Online,Germany,High,4.6
ORD100906,6/20/2023,Adidas,Model-792,Running,Men,10,Black,64,5,60.8,1,60.8,Card,Online,UAE,Low,3.2
ORD100907,6/17/2018,Puma,Model-684,Training,Men,8,Grey,161,20,128.8,1,128.8,Cash,Retail Store,Pakistan,High,4.2
ORD100908,5/26/2019,Puma,Model-129,Basketball,Unisex,8,Black,163,15,138.55,3,415.65,Card,Retail Store,UK,Low,4.1
ORD100909,3/23/2019,Nike,Model-990,Gym,Unisex,10,Grey,135,5,128.25,1,128.25,Cash,Online,UK,Medium,3.5
ORD100910,4/9/2019,ASICS,Model-714,Basketball,Women,7,Black,181,30,126.7,1,126.7,Cash,Online,Pakistan,High,3.9
ORD100911,5/5/2025,Puma,Model-687,Gym,Men,6,Black,90,15,76.5,1,76.5,Bank Transfer,Online,UAE,High,3.9
ORD100912,1/4/2022,New Balance,Model-484,Gym,Men,6,Blue,99,20,79.2,3,237.6,Wallet,Retail Store,India,Low,3.3
ORD100913,3/18/2024,ASICS,Model-777,Gym,Women,8,Blue,208,0,208,2,416,Card,Online,UAE,Medium,3.7
ORD100914,2/10/2019,New Balance,Model-884,Basketball,Women,6,Red,67,30,46.9,3,140.7,Bank Transfer,Retail Store,Germany,High,4.1
ORD100915,6/1/2024,Nike,Model-948,Lifestyle,Unisex,11,Red,200,0,200,2,400,Cash,Online,Germany,Medium,4.8
ORD100916,6/25/2022,Adidas,Model-171,Basketball,Men,10,Grey,169,30,118.3,3,354.9,Card,Online,Pakistan,Medium,4.2
ORD100917,1/20/2018,New Balance,Model-514,Gym,Men,10,Grey,86,20,68.8,1,68.8,Card,Online,Pakistan,High,3.4
ORD100918,4/12/2026,Nike,Model-669,Training,Unisex,6,Grey,119,30,83.3,1,83.3,Cash,Online,USA,High,3.8
ORD100919,8/13/2019,Nike,Model-631,Lifestyle,Men,11,Red,85,20,68,2,136,Wallet,Retail Store,USA,High,3.3
ORD100920,1/19/2024,Puma,Model-348,Lifestyle,Unisex,11,Red,205,15,174.25,1,174.25,Bank Transfer,Online,Germany,High,4.7
ORD100921,10/11/2024,Nike,Model-498,Lifestyle,Unisex,8,White,194,15,164.9,3,494.7,Card,Retail Store,UAE,Medium,4.5
ORD100922,2/21/2019,ASICS,Model-711,Running,Women,8,White,140,10,126,3,378,Bank Transfer,Retail Store,USA,Low,3.8
ORD100923,1/26/2021,New Balance,Model-244,Running,Women,8,Grey,103,20,82.4,1,82.4,Wallet,Online,UAE,Medium,4.9
ORD100924,1/25/2018,ASICS,Model-925,Running,Men,11,Blue,158,15,134.3,1,134.3,Card,Retail Store,Germany,Medium,3.6
ORD100925,5/10/2019,Nike,Model-831,Gym,Men,11,Black,127,10,114.3,4,457.2,Card,Online,UK,High,3.3
ORD100926,5/7/2021,Puma,Model-336,Gym,Men,7,Blue,149,15,126.65,4,506.6,Wallet,Online,Germany,Low,4.1
ORD100927,12/14/2021,Adidas,Model-300,Gym,Unisex,10,White,195,10,175.5,3,526.5,Cash,Online,USA,Medium,4.7
ORD100928,5/13/2024,Nike,Model-202,Running,Men,7,Red,130,15,110.5,3,331.5,Wallet,Retail Store,Pakistan,Medium,3.6
ORD100929,2/15/2024,Reebok,Model-757,Basketball,Women,7,White,89,5,84.55,2,169.1,Bank Transfer,Online,Germany,Medium,4.4
ORD100930,12/6/2022,Nike,Model-481,Lifestyle,Men,10,White,119,5,113.05,3,339.15,Bank Transfer,Online,Pakistan,High,4.3
ORD100931,7/28/2018,Reebok,Model-733,Running,Women,10,Black,153,30,107.1,4,428.4,Wallet,Retail Store,UK,Medium,3.9
ORD100932,2/9/2022,Reebok,Model-105,Lifestyle,Men,7,Black,63,20,50.4,3,151.2,Card,Retail Store,UAE,Low,4.7
ORD100933,5/4/2021,Adidas,Model-301,Running,Unisex,9,White,181,0,181,1,181,Wallet,Online,UAE,Medium,3.4
ORD100934,1/9/2018,Puma,Model-934,Training,Men,7,Grey,179,10,161.1,3,483.3,Wallet,Retail Store,Pakistan,High,3
ORD100935,9/22/2025,Nike,Model-551,Training,Men,6,Grey,204,15,173.4,3,520.2,Bank Transfer,Retail Store,UAE,Low,4.5
ORD100936,7/21/2024,Reebok,Model-553,Gym,Women,8,Grey,192,30,134.4,4,537.6,Wallet,Retail Store,USA,Medium,4.9
ORD100937,10/9/2018,ASICS,Model-862,Gym,Unisex,7,White,209,10,188.1,1,188.1,Bank Transfer,Online,UK,High,3.1
ORD100938,5/27/2022,ASICS,Model-369,Lifestyle,Women,6,White,119,15,101.15,3,303.45,Bank Transfer,Retail Store,UAE,Medium,3.9
ORD100939,11/9/2023,Puma,Model-224,Lifestyle,Men,10,Grey,132,5,125.4,3,376.2,Bank Transfer,Online,UK,Medium,3.6
ORD100940,10/13/2019,New Balance,Model-336,Gym,Unisex,6,Grey,89,0,89,4,356,Card,Online,UK,High,4.6
ORD100941,9/28/2022,Reebok,Model-738,Basketball,Women,6,Grey,117,30,81.9,3,245.7,Card,Online,UAE,High,3.1
ORD100942,5/7/2018,Nike,Model-837,Gym,Unisex,7,Red,158,15,134.3,4,537.2,Wallet,Retail Store,Germany,Low,3.5
ORD100943,2/17/2025,New Balance,Model-313,Lifestyle,Unisex,10,White,70,20,56,1,56,Bank Transfer,Retail Store,USA,Medium,3.6
ORD100944,2/5/2019,Reebok,Model-220,Gym,Women,7,Black,185,5,175.75,4,703,Card,Retail Store,UAE,High,4.9
ORD100945,10/26/2024,ASICS,Model-629,Gym,Men,8,Blue,134,0,134,3,402,Bank Transfer,Retail Store,USA,High,3.1
